Latitude,Longitude,Elevation,Distance,Elevation Gain
40.29880000,-77.1015100,358.0,0.0,0.0
40.29881000,-77.1015500,358.0,0.0022182010701575494,0.0
40.29878000,-77.1016700,358.0,0.008872805169853315,0.0
40.29871000,-77.1018500,358.0,0.019520035364597885,0.0
40.29868000,-77.1019700,358.0,0.026174648358050664,0.0
40.29868000,-77.1026500,366.0,0.06200814687236848,8.0
40.29869000,-77.1032600,372.0,0.0941603252660882,14.0
40.29867000,-77.1040700,375.0,0.1368667081972571,17.0
40.29868000,-77.1043800,379.0,0.15321717417574487,21.0
40.29870000,-77.1045900,383.0,0.16436934479557128,25.0
40.29876000,-77.1048000,387.0,0.17618658666170062,29.0
40.29899000,-77.1052500,388.0,0.20473230662522104,30.0
40.29903000,-77.1053800,387.0,0.21211928236268493,31.0
40.29906000,-77.1055000,386.0,0.21877386422847234,32.0
40.29906000,-77.1056000,386.0,0.22404346672426553,32.0
40.29905000,-77.1058000,385.0,0.23460529644740633,33.0
40.29878000,-77.1077100,383.0,0.33696917271617943,35.0
40.29874000,-77.1079400,381.0,0.349400423791845,37.0
40.29869000,-77.1080400,380.0,0.35570151206534245,38.0
40.29837000,-77.1085200,377.0,0.38929685745892695,41.0
40.29831000,-77.1086800,376.0,0.39869235690370797,42.0
40.29818000,-77.1091400,372.0,0.42454344570562336,46.0
40.29814000,-77.1093300,371.0,0.43493026118933087,47.0
40.29812000,-77.1096000,370.0,0.44922533122679714,48.0
40.29810000,-77.1101300,370.0,0.47718878179748203,48.0
40.29790000,-77.1117700,384.0,0.5647094206744437,62.0
40.29784000,-77.1121800,386.0,0.5867092948141536,64.0
40.29765000,-77.1129900,388.0,0.631367030558291,66.0
40.29753000,-77.1138600,387.0,0.6779572563440189,67.0
40.29748000,-77.1149400,385.0,0.7349750272556194,69.0
40.29731000,-77.1163300,383.0,0.8091600819493808,71.0
40.29730000,-77.1165500,384.0,0.8207740790955887,72.0
40.29731000,-77.1167400,385.0,0.8308103952228284,73.0
40.29746000,-77.1175600,382.0,0.8752476897638628,76.0
40.29746000,-77.1178300,381.0,0.8894759534380522,77.0
40.29729000,-77.1187500,387.0,0.939360081604679,83.0
40.29720000,-77.1194100,391.0,0.974691915799236,87.0
40.29715000,-77.1202800,394.0,1.0206687109752044,90.0
40.29706000,-77.1212900,394.0,1.0742552631832067,90.0
40.29705000,-77.1215500,394.0,1.0879740463950742,90.0
40.29706000,-77.1224600,395.0,1.1359338293732062,91.0
40.29702000,-77.1231300,392.0,1.1713492239187577,94.0
40.29680000,-77.1243500,391.0,1.2374129361899988,95.0
40.29653000,-77.1262400,375.0,1.3387439813874487,111.0
40.29640000,-77.1269400,364.0,1.3767104144250797,122.0
40.29602000,-77.1282300,340.0,1.4495851723936468,146.0
40.29600000,-77.1283000,339.0,1.453524392076057,147.0
40.29585000,-77.1287300,332.0,1.4784423289710045,154.0
40.29572000,-77.1291000,329.0,1.4999101934058692,157.0
40.29561000,-77.1294300,329.0,1.5188890155338686,157.0
40.29554000,-77.1297000,325.0,1.5339172167808606,161.0
40.29555000,-77.1298900,323.0,1.543953793092081,163.0
40.29569000,-77.1302800,319.0,1.5666688386581522,167.0
40.29584000,-77.1306900,311.0,1.5906323531544715,175.0
40.29577000,-77.1309800,304.0,1.606661994662746,182.0
40.29569000,-77.1313700,297.0,1.6279447717740694,189.0
40.29555000,-77.1315500,296.0,1.6414927599432485,190.0
40.29542000,-77.1316400,295.0,1.651650207393038,191.0
40.29541000,-77.1317200,294.0,1.6559223591967969,192.0
40.29550000,-77.1320200,290.0,1.6729109893575143,196.0
40.29556000,-77.1321700,286.0,1.681836913577585,200.0
40.29558000,-77.1323800,283.0,1.692989591264159,203.0
40.29557000,-77.1324500,283.0,1.6967426514283581,203.0
40.29544000,-77.1325600,282.0,1.7074329450840764,204.0
40.29536000,-77.1327100,282.0,1.717078630611769,204.0
40.29557000,-77.1329800,280.0,1.7374006357174878,206.0
40.29566000,-77.1331900,280.0,1.7500947679092729,206.0
40.29565000,-77.1333500,281.0,1.7585548183098632,207.0
40.29576000,-77.1334300,283.0,1.767246065713592,209.0
40.29616000,-77.1338000,285.0,1.8010692910267256,211.0
40.29644000,-77.1340500,281.0,1.8244753034864873,215.0
40.29660000,-77.1342200,278.0,1.8387044683793237,218.0
40.29677000,-77.1344100,277.0,1.8541387629312287,219.0
40.29694000,-77.1346400,277.0,1.871016897379644,219.0
40.29711000,-77.1349000,275.0,1.8890638679457235,221.0
40.29728000,-77.1351700,272.0,1.9075140828773547,224.0
40.29798000,-77.1363900,261.0,1.9879657753283464,235.0
40.29817000,-77.1367500,265.0,2.0110358929855106,239.0
40.29833000,-77.1370500,266.0,2.030326717564809,240.0
40.29839000,-77.1371900,266.0,2.0387892110625847,240.0
40.29843000,-77.1373200,266.0,2.0461762432178596,240.0
40.29850000,-77.1375300,264.0,2.0582532552664956,242.0
40.29860000,-77.1379000,265.0,2.0789389571635133,243.0
40.29872000,-77.1383500,266.0,2.1040600046897984,244.0
40.29901000,-77.1394400,261.0,2.1648934124068973,249.0
40.29912000,-77.1398800,261.0,2.189293539391797,249.0
40.29929000,-77.1405200,262.0,2.225005818156749,250.0
40.29961000,-77.1416700,259.0,2.2895133035181665,253.0
40.29953000,-77.1417000,261.0,2.2952623928191107,255.0
40.29944000,-77.1418300,262.0,2.3045142586325214,256.0
40.29946000,-77.1420600,261.0,2.3167127969712005,257.0
40.29947000,-77.1421300,261.0,2.320465648390363,257.0
40.29957000,-77.1426200,260.0,2.347194968192351,258.0
40.29957000,-77.1426400,260.0,2.3482488807364006,258.0
40.29955000,-77.1429000,259.0,2.3620192568924234,259.0
40.29948000,-77.1430900,259.0,2.3731384180372803,259.0
40.29939000,-77.1433200,261.0,2.386760581539143,261.0
40.29921000,-77.1440000,265.0,2.4246906489366022,265.0
40.29909000,-77.1443000,267.0,2.4425417472765303,267.0
40.29839000,-77.1454900,275.0,2.52173498773588,275.0
40.29751000,-77.1463700,286.0,2.598203139718099,286.0
40.29690000,-77.1472000,287.0,2.6589440249533727,287.0
40.29631000,-77.1481200,292.0,2.722286781314396,292.0
40.29600000,-77.1488400,294.0,2.765857693085571,294.0
40.29562000,-77.1493900,300.0,2.8049656679133057,300.0
40.29531000,-77.1503200,302.0,2.8584515722849937,302.0
40.29514000,-77.1525600,309.0,2.977080300894446,309.0
40.29489000,-77.1531400,315.0,3.0121889786932985,315.0
40.29464000,-77.1540000,320.0,3.0606905552122536,320.0
40.29456000,-77.1550700,323.0,3.1173492904256634,323.0
40.29473000,-77.1560300,320.0,3.169286407908154,326.0
40.29471000,-77.1573100,310.0,3.23675580521276,336.0
40.29478000,-77.1578600,303.0,3.2661412239781895,343.0
40.29467000,-77.1582000,305.0,3.2856043051112267,345.0
40.29440000,-77.1587700,313.0,3.320964489891119,353.0
40.29421000,-77.1598300,315.0,3.3783480138821567,355.0
40.29380000,-77.1604100,321.0,3.420022583237129,361.0
40.29355000,-77.1608200,323.0,3.447685453942344,363.0
40.29345000,-77.1613600,319.0,3.4769703945168975,367.0
40.29332000,-77.1616100,322.0,3.492915998878482,370.0
40.29306000,-77.1616500,329.0,3.511003524340728,377.0
40.29254000,-77.1616100,348.0,3.546993843365925,396.0
40.29211000,-77.1614800,363.0,3.5774836830016485,411.0
40.29179000,-77.1613800,370.0,3.6002129737967516,418.0
40.29148000,-77.1614700,375.0,3.6221507998409446,423.0
40.29077000,-77.1614200,391.0,3.6712777844939204,439.0
40.29031000,-77.1614200,398.0,3.703060714615585,446.0
40.29017000,-77.1614500,400.0,3.712862144932319,448.0
40.29000000,-77.1614800,403.0,3.7247139466423564,451.0
40.28984000,-77.1615400,405.0,3.73621224941883,453.0
40.28975000,-77.1616200,406.0,3.743725260765296,454.0
40.28972000,-77.1619900,409.0,3.76333533673171,457.0
40.28974000,-77.1624600,412.0,3.7881444032275446,460.0
40.28974000,-77.1625700,412.0,3.793941765504615,460.0
40.28974000,-77.1625900,412.0,3.7949958313726966,460.0
40.28976000,-77.1631500,410.0,3.8245420037774394,462.0
40.28952000,-77.1641700,401.0,3.880798898146153,471.0
40.28925000,-77.1645100,399.0,3.9066661485415484,473.0
40.28947000,-77.1650700,406.0,3.939864536581843,480.0
40.28937000,-77.1658400,413.0,3.981030244779551,487.0
40.28964000,-77.1670600,426.0,4.047980078854797,500.0
40.28961000,-77.1676800,428.0,4.080721854132086,502.0
40.28939000,-77.1682100,426.0,4.11252279720424,504.0
40.28934000,-77.1697900,423.0,4.195866093384083,507.0
40.28914000,-77.1701800,418.0,4.22063382177255,512.0
40.28885000,-77.1723100,412.0,4.334667254202041,518.0
40.28898000,-77.1735200,426.0,4.399068469405314,532.0
40.28925000,-77.1738100,429.0,4.4231852689533495,535.0
40.28939000,-77.1741300,434.0,4.442627536769427,540.0
40.28927000,-77.1768000,437.0,4.583590232618558,543.0
40.28881000,-77.1771900,430.0,4.621440490308493,550.0
40.28858000,-77.1776300,424.0,4.649552869092562,556.0
40.28842000,-77.1798600,424.0,4.76760213889937,556.0
40.28838000,-77.1807200,427.0,4.813012050912142,559.0
40.28810000,-77.1809700,419.0,4.836418947893487,567.0
40.28808000,-77.1815500,412.0,4.867018822271599,574.0
40.28784000,-77.1820200,402.0,4.89682802047469,584.0
40.28781000,-77.1827200,396.0,4.933779553935028,590.0
40.28760000,-77.1835700,394.0,4.980869809118584,592.0
40.28775000,-77.1845200,406.0,5.032000848385831,604.0
40.28760000,-77.1853800,412.0,5.0784968529129655,610.0
40.28751000,-77.1865200,414.0,5.138901481216801,612.0
40.28773000,-77.1872100,424.0,5.1783168610972705,622.0
40.28790000,-77.1882100,420.0,5.2323146455037355,626.0
40.28790000,-77.1889400,411.0,5.2707890971155065,635.0
40.28800000,-77.1896700,399.0,5.309878994968847,647.0
40.28840000,-77.1902400,386.0,5.350699547046369,660.0
40.28850000,-77.1909100,374.0,5.38668103932778,672.0
40.28877000,-77.1915900,365.0,5.42708447764053,681.0
40.28871000,-77.1917700,364.0,5.437437453169598,682.0
40.28832000,-77.1919600,369.0,5.466184360164805,687.0
40.28781000,-77.1931700,378.0,5.539044694441132,696.0
40.28844000,-77.1944900,395.0,5.621110170085682,713.0
40.28848000,-77.1951400,402.0,5.655479260308234,720.0
40.28768000,-77.1957300,421.0,5.71890032259686,739.0
40.28729000,-77.1961200,427.0,5.7527915475207205,745.0
40.28717000,-77.1967200,436.0,5.7854835591638105,754.0
40.28707000,-77.1980500,445.0,5.855921348368933,763.0
40.28714000,-77.1987200,447.0,5.891563606805748,765.0
40.28690000,-77.1991500,445.0,5.919645671892022,767.0
40.28667000,-77.1996500,440.0,5.950419177839296,772.0
40.28666000,-77.2009200,445.0,6.01735897161901,777.0
40.28652000,-77.2014800,443.0,6.048418855752425,779.0
40.28637000,-77.2032900,443.0,6.144377788540761,779.0
40.28621000,-77.2045000,431.0,6.209103094576072,791.0
40.28632000,-77.2066100,421.0,6.32057216649125,801.0
40.28666000,-77.2076700,410.0,6.381178392780914,812.0
40.28662000,-77.2089100,400.0,6.44659188430924,822.0
40.28657000,-77.2091000,399.0,6.45718512517709,823.0
40.28626000,-77.2094400,401.0,6.485111762265053,825.0
40.28603000,-77.2098600,402.0,6.512361826078648,826.0
40.28604000,-77.2103200,401.0,6.536616513183742,827.0
40.28626000,-77.2112400,405.0,6.587432829438489,831.0
40.28647000,-77.2125200,418.0,6.656439087449623,844.0
40.28632000,-77.2131300,426.0,6.690218867792773,852.0
40.28582000,-77.2140500,432.0,6.749756413365367,858.0
40.28581000,-77.2147900,426.0,6.788765234810383,864.0
40.28605000,-77.2153100,417.0,6.820798556461774,873.0
40.28622000,-77.2158900,409.0,6.853547024659914,881.0
40.28617000,-77.2164100,409.0,6.881171046659217,881.0
40.28579000,-77.2169400,424.0,6.919507380288006,896.0
40.28551000,-77.2175900,429.0,6.958851586033468,901.0
40.28538000,-77.2179300,431.0,6.978896893868104,903.0
40.28567000,-77.2190100,419.0,7.039243592371806,915.0
40.28606000,-77.2203200,402.0,7.113360783419324,932.0
40.28674000,-77.2216800,395.0,7.199066507384482,939.0
40.28751000,-77.2229300,402.0,7.283747272136348,946.0
40.28781000,-77.2240000,392.0,7.343830234752996,956.0
40.28790000,-77.2252000,390.0,7.407380915958935,958.0
40.28794000,-77.2263100,385.0,7.465948392051225,963.0
40.28771000,-77.2274200,381.0,7.526570659561879,967.0
40.28760000,-77.2286000,364.0,7.589225145591919,984.0
40.28727000,-77.2288000,370.0,7.614344648762411,990.0
40.28675000,-77.2287700,381.0,7.650307953977145,1001.0
40.28648000,-77.2286300,387.0,7.67036943794732,1007.0
40.28619000,-77.2278600,401.0,7.715629916919751,1021.0
40.28593000,-77.2270500,412.0,7.76194752690231,1032.0
40.28590000,-77.2266400,416.0,7.783656284399862,1036.0
40.28569000,-77.2264500,417.0,7.801286169711452,1037.0
40.28517000,-77.2265200,422.0,7.837403636461541,1042.0
40.28468000,-77.2266600,428.0,7.872054176036837,1048.0
40.28447000,-77.2288800,415.0,7.989960611873151,1061.0
40.28399000,-77.2309000,424.0,8.101475733291997,1070.0
40.28382000,-77.2326700,435.0,8.195505129268016,1081.0
40.28375000,-77.2335600,445.0,8.242663862676979,1091.0
40.28350000,-77.2345800,450.0,8.299132832829649,1096.0
40.28354000,-77.2361700,461.0,8.382984339465711,1107.0
40.28327000,-77.2374200,465.0,8.451459795252148,1111.0
40.28315000,-77.2385200,465.0,8.510028851639762,1111.0
40.28304000,-77.2400400,462.0,8.590505424561115,1114.0
40.28307000,-77.2411100,462.0,8.646941603991635,1114.0
40.28287000,-77.2422900,452.0,8.710654336418285,1124.0
40.28281000,-77.2427100,452.0,8.73317679701096,1124.0
40.28284000,-77.2433200,452.0,8.765395840616232,1124.0
40.28291000,-77.2437800,448.0,8.790119502707403,1128.0
40.28291000,-77.2440300,446.0,8.803296657483283,1130.0
40.28268000,-77.2443500,446.0,8.826470503925945,1130.0
40.28262000,-77.2450300,445.0,8.8625514528711,1131.0
40.28269000,-77.2457700,449.0,8.901854697534748,1135.0
40.28278000,-77.2462900,450.0,8.929959808495154,1136.0
40.28269000,-77.2466500,452.0,8.949927905152174,1138.0
40.28252000,-77.2468700,455.0,8.96643340053876,1141.0
40.28245000,-77.2472200,455.0,8.985504993256654,1141.0
40.28230000,-77.2475100,458.0,9.003972875340068,1144.0
40.28229000,-77.2481000,464.0,9.035078918037598,1150.0
40.28215000,-77.2484900,464.0,9.057797650881135,1150.0
40.28224000,-77.2490900,472.0,9.090028709151575,1158.0
40.28217000,-77.2498400,482.0,9.129855349941327,1168.0
40.28206000,-77.2504900,485.0,9.164949231563723,1171.0
40.28199000,-77.2510700,489.0,9.195900847106813,1175.0
40.28193000,-77.2517800,487.0,9.233553406589076,1177.0
40.28196000,-77.2521600,486.0,9.253689936073275,1178.0
40.28182000,-77.2528100,481.0,9.28929039251499,1183.0
40.28188000,-77.2532700,477.0,9.313888588382477,1187.0
40.28184000,-77.2536300,475.0,9.333064196180397,1189.0
40.28172000,-77.2546300,469.0,9.38642181409382,1195.0
40.28172000,-77.2553200,470.0,9.422791401473944,1196.0
40.28151000,-77.2558900,478.0,9.45615604943516,1204.0
40.28142000,-77.2563800,483.0,9.482721863437893,1209.0
40.28134000,-77.2570300,484.0,9.517426256403292,1210.0
40.28133000,-77.2579000,481.0,9.563289028212107,1213.0
40.28129000,-77.2584300,476.0,9.591361632786395,1218.0
40.28125000,-77.2590500,468.0,9.624158424552197,1226.0
40.28108000,-77.2598000,463.0,9.66539897140927,1231.0
40.28102000,-77.2601400,462.0,9.683793628744318,1232.0
40.28103000,-77.2604800,460.0,9.70172837292617,1234.0
40.28112000,-77.2609400,453.0,9.726759697572115,1241.0
40.28112000,-77.2612800,448.0,9.744681102580046,1246.0
40.28095000,-77.2620100,441.0,9.78491230287663,1253.0
40.28099000,-77.2623000,436.0,9.800446076617858,1258.0
40.28080000,-77.2626000,437.0,9.820998208400463,1259.0
40.28054000,-77.2628600,441.0,9.843593196297144,1263.0
