Latitude,Longitude,Elevation,Distance,Elevation Gain
46.76641000,-121.791220,975.0,0.0,0.0
46.76662000,-121.791080,976.0,0.015950847285723057,1.0
46.76656000,-121.791080,976.0,0.020096446867108576,1.0
46.76654000,-121.791080,975.0,0.021478313394073436,2.0
46.76652000,-121.791080,975.0,0.022860179921038296,2.0
46.76651000,-121.791090,975.0,0.023697660592246407,2.0
46.76650000,-121.791100,975.0,0.02453514131269941,2.0
46.76648000,-121.791120,975.0,0.026210102902960206,2.0
46.76646000,-121.791130,975.0,0.027670767331108747,2.0
46.76643000,-121.791140,974.0,0.029796910471668527,3.0
46.76641000,-121.791150,974.0,0.0312575750423704,3.0
46.76639000,-121.791160,974.0,0.03271823967000644,3.0
46.76637000,-121.791160,974.0,0.034100106196971305,3.0
46.76635000,-121.791160,974.0,0.03548197272393617,3.0
46.76632000,-121.791160,974.0,0.03755477251462893,3.0
46.76629000,-121.791150,973.0,0.03968091592898593,4.0
46.76626000,-121.791150,973.0,0.04175371571918775,4.0
46.76624000,-121.791160,973.0,0.04321438077383006,4.0
46.76619000,-121.791180,973.0,0.04679637320031261,4.0
46.76610000,-121.791240,973.0,0.05363245871046674,4.0
46.76608000,-121.791260,973.0,0.05530742427233806,4.0
46.76606000,-121.791280,973.0,0.056982390033188834,4.0
46.76604000,-121.791290,972.0,0.058443055657637306,5.0
46.76602000,-121.791290,972.0,0.05982492218460217,5.0
46.76600000,-121.791300,972.0,0.06128558792245453,5.0
46.76598000,-121.791300,972.0,0.06266745444941939,5.0
46.76597000,-121.791310,972.0,0.06350493780093559,5.0
46.76595000,-121.791310,971.0,0.06488680432839139,6.0
46.76593000,-121.791310,971.0,0.06626867085535625,6.0
46.76591000,-121.791310,971.0,0.0676505373823211,6.0
46.76590000,-121.791320,971.0,0.0684880210817661,6.0
46.76582000,-121.791340,970.0,0.07409594795060359,7.0
46.76580000,-121.791350,970.0,0.07555661425757977,7.0
46.76576000,-121.791390,970.0,0.07890655153865968,7.0
46.76574000,-121.791400,970.0,0.08036721801643838,7.0
46.76573000,-121.791410,970.0,0.08120470256033492,7.0
46.76572000,-121.791420,970.0,0.0820421871534762,7.0
46.76571000,-121.791440,971.0,0.08321408978778796,8.0
46.76570000,-121.791460,971.0,0.08438599256427971,8.0
46.76569000,-121.791480,971.0,0.08555789548298709,8.0
46.76568000,-121.791490,971.0,0.08639538027434739,8.0
46.76567000,-121.791500,971.0,0.08723286511614256,8.0
46.76566000,-121.791520,971.0,0.0884047684606284,8.0
46.76564000,-121.791530,971.0,0.08986543522307798,8.0
46.76561000,-121.791550,971.0,0.09214413418843997,8.0
46.76559000,-121.791560,971.0,0.09360480109344292,8.0
46.76557000,-121.791570,971.0,0.09506546805562657,8.0
46.76556000,-121.791580,971.0,0.09590295344316405,8.0
46.76555000,-121.791590,971.0,0.0967404388807563,8.0
46.76548000,-121.791640,971.0,0.10212485020897488,8.0
46.76546000,-121.791660,971.0,0.10379982192741978,8.0
46.76545000,-121.791680,972.0,0.10497172825206193,9.0
46.76545000,-121.791710,972.0,0.10639156824521921,9.0
46.76544000,-121.791730,972.0,0.10756347471207664,9.0
46.76543000,-121.791740,972.0,0.10840096074506066,9.0
46.76539000,-121.791810,972.0,0.11271534836709009,9.0
46.76535000,-121.791850,972.0,0.11606529379034868,9.0
46.76533000,-121.791860,972.0,0.11752596143549594,9.0
46.76532000,-121.791890,972.0,0.11910499396718445,9.0
46.76532000,-121.791920,972.0,0.12052483738743257,9.0
46.76532000,-121.791940,972.0,0.12147139966692541,9.0
46.76532000,-121.791960,972.0,0.12241796194709083,9.0
46.76532000,-121.791990,972.0,0.12383780536666637,9.0
46.76532000,-121.792020,972.0,0.12525764878624193,9.0
46.76532000,-121.792070,972.0,0.12762405448598285,9.0
46.76528000,-121.792150,972.0,0.13231168858427142,9.0
46.76526000,-121.792230,971.0,0.13634222999997286,10.0
46.76525000,-121.792290,971.0,0.13926476820820644,10.0
46.76526000,-121.792330,971.0,0.14128003941179545,10.0
46.76526000,-121.792420,971.0,0.1455395744154585,10.0
46.76520000,-121.792540,969.0,0.15257103152251553,12.0
46.76520000,-121.792580,969.0,0.1544641602992953,12.0
46.76519000,-121.792610,969.0,0.1560431959121789,12.0
46.76518000,-121.792630,969.0,0.15721510606881356,12.0
46.76517000,-121.792650,969.0,0.15838701636711988,12.0
46.76518000,-121.792670,969.0,0.15955892666596944,12.0
46.76519000,-121.792680,969.0,0.16039641394019594,12.0
46.76519000,-121.792730,969.0,0.16276282535062178,12.0
46.76512000,-121.792850,967.0,0.1702225527538534,14.0
46.76509000,-121.792930,966.0,0.1745390670648044,15.0
46.76506000,-121.792960,965.0,0.17705153052635278,16.0
46.76503000,-121.792990,964.0,0.17956399443472307,17.0
46.76500000,-121.793020,964.0,0.18207645878996512,17.0
46.76498000,-121.793050,963.0,0.184057755116504,18.0
46.76498000,-121.793080,963.0,0.18547760749811917,18.0
46.76495000,-121.793130,962.0,0.1886234696556672,19.0
46.76494000,-121.793150,962.0,0.18979538321796555,19.0
46.76494000,-121.793180,962.0,0.19121523665385592,19.0
46.76495000,-121.793230,962.0,0.19368046335157776,19.0
46.76494000,-121.793260,962.0,0.19525950488979896,19.0
46.76493000,-121.793300,961.0,0.19727478665696452,20.0
46.76493000,-121.793310,961.0,0.19774807122345087,20.0
46.76490000,-121.793390,961.0,0.2020645972481153,20.0
46.76489000,-121.793450,961.0,0.20498715389603647,20.0
46.76488000,-121.793470,961.0,0.2061590683101747,20.0
