Latitude,Longitude,Elevation,Distance,Elevation Gain
37.73476000,-119.566290,1241.0,0.0,0.0
37.73468000,-119.565830,1249.0,0.02573620529497162,8.0
37.73465000,-119.565790,1249.0,0.028748483017938496,8.0
37.73451000,-119.565460,1247.0,0.04921125800835008,10.0
37.73431000,-119.565090,1244.0,0.07370039042039915,13.0
37.73412000,-119.564770,1245.0,0.09556564649675515,14.0
37.73394000,-119.564440,1247.0,0.11747080009680103,16.0
37.73378000,-119.564080,1256.0,0.1400358772686889,25.0
37.73358000,-119.563720,1261.0,0.1640760222938357,30.0
37.73323000,-119.563220,1254.0,0.200562767967237,37.0
37.73296000,-119.562760,1248.0,0.2318652204455034,43.0
37.73263000,-119.562380,1250.0,0.2627043370655994,45.0
37.73231000,-119.562060,1251.0,0.29089321062868434,46.0
37.73206000,-119.561860,1250.0,0.31133358581577997,47.0
37.73210000,-119.561800,1250.0,0.3156217015683215,47.0
37.73221000,-119.561760,1250.0,0.3235300315908531,47.0
37.73236000,-119.561670,1251.0,0.33500170113238437,48.0
37.73257000,-119.561610,1253.0,0.3498771189128986,50.0
37.73270000,-119.561570,1253.0,0.35912137566963037,50.0
37.73281000,-119.561480,1254.0,0.36817402514171127,51.0
37.73294000,-119.561490,1254.0,0.37717276392715954,51.0
37.73290000,-119.561360,1255.0,0.38479516653263796,52.0
37.73280000,-119.561170,1255.0,0.3972664295764491,52.0
37.73272000,-119.560980,1255.0,0.40902851561914044,52.0
37.73263000,-119.560770,1255.0,0.4220803507119362,52.0
37.73251000,-119.560440,1255.0,0.44192773336894053,52.0
37.73246000,-119.560210,1256.0,0.4549620764896113,53.0
37.73242000,-119.560000,1256.0,0.46676550670259037,53.0
37.73241000,-119.559800,1256.0,0.47771619619743266,53.0
37.73238000,-119.559700,1255.0,0.4835605582673274,54.0
37.73236000,-119.559600,1255.0,0.4891970149824882,54.0
37.73234000,-119.559510,1255.0,0.49430546292853894,54.0
37.73234000,-119.559370,1254.0,0.5019556800666771,55.0
37.73243000,-119.559340,1254.0,0.5083865351951213,55.0
37.73247000,-119.559200,1254.0,0.5165206527726807,55.0
37.73249000,-119.558850,1246.0,0.5356960161592834,63.0
37.73251000,-119.558530,1238.0,0.5532367058512279,71.0
37.73256000,-119.558150,1236.0,0.5742869430424273,73.0
37.73270000,-119.557870,1237.0,0.5923885908993517,74.0
37.73260000,-119.557870,1237.0,0.5992979235346669,74.0
37.73247000,-119.557970,1236.0,0.6098116602174567,75.0
37.73236000,-119.557990,1235.0,0.6174901004136004,76.0
37.73223000,-119.558030,1234.0,0.6267343595434494,77.0
37.73215000,-119.558050,1234.0,0.632368832984075,77.0
37.73206000,-119.558100,1234.0,0.6391610024812359,77.0
37.73193000,-119.558130,1233.0,0.6482915083905378,78.0
37.73174000,-119.558200,1235.0,0.6619651693037797,80.0
37.73147000,-119.558250,1240.0,0.6808193888116432,85.0
37.73121000,-119.558290,1246.0,0.6989161442900035,91.0
37.73113000,-119.558290,1248.0,0.704443610397863,93.0
37.73107000,-119.558300,1248.0,0.7086250703127999,93.0
37.73083000,-119.558250,1251.0,0.7254310586149642,96.0
37.73046000,-119.558220,1250.0,0.7510480991483091,97.0
37.73031000,-119.558050,1253.0,0.7649661722493118,100.0
37.72983000,-119.558020,1253.0,0.7981714626669956,100.0
37.72944000,-119.558060,1254.0,0.8252063714594872,101.0
37.72904000,-119.558110,1263.0,0.852978438231629,110.0
37.72884000,-119.558240,1267.0,0.8685162545438662,114.0
37.72844000,-119.558210,1274.0,0.8962021664517003,121.0
37.72823000,-119.558260,1282.0,0.9109667959924499,129.0
37.72781000,-119.558320,1297.0,0.940170643231647,144.0
37.72735000,-119.558520,1298.0,0.9737803212534655,145.0
37.72696000,-119.558430,1306.0,1.0011718966973815,153.0
37.72689000,-119.558480,1305.0,1.0067269097597882,154.0
37.72684000,-119.558460,1307.0,1.0103503474266802,156.0
37.72683000,-119.558370,1309.0,1.015317003938443,158.0
37.72679000,-119.558280,1311.0,1.020958681424418,160.0
37.72668000,-119.558200,1310.0,1.0297266576687627,161.0
37.72663000,-119.558130,1311.0,1.0348811141471714,162.0
37.72666000,-119.558050,1312.0,1.039719493124235,163.0
37.72666000,-119.557990,1314.0,1.0429984090998083,165.0
37.72662000,-119.557910,1314.0,1.0481706073871395,165.0
37.72659000,-119.557710,1314.0,1.059295150251545,165.0
37.72657000,-119.557460,1311.0,1.0730270218732345,168.0
37.72651000,-119.557270,1307.0,1.0842072674873025,172.0
37.72640000,-119.557130,1305.0,1.0949914766270816,174.0
37.72633000,-119.557000,1305.0,1.1035858809427086,174.0
37.72631000,-119.556780,1308.0,1.1156877817469033,177.0
37.72633000,-119.556640,1312.0,1.123462413155348,181.0
37.72633000,-119.556550,1314.0,1.1283808090346772,183.0
37.72632000,-119.556450,1316.0,1.1338891983940327,185.0
37.72627000,-119.556250,1318.0,1.1453519499994713,187.0
37.72614000,-119.555880,1318.0,1.1674773063268815,187.0
37.72608000,-119.555600,1316.0,1.1833306554191585,189.0
37.72609000,-119.555260,1318.0,1.201924165485101,191.0
37.72614000,-119.555100,1322.0,1.2113257324933444,195.0
37.72612000,-119.554930,1322.0,1.2207182698057166,195.0
37.72611000,-119.554700,1322.0,1.233306516197361,195.0
37.72614000,-119.554590,1324.0,1.2396652347201833,197.0
37.72632000,-119.554490,1333.0,1.253249748114286,206.0
37.72642000,-119.554390,1339.0,1.2620590503412872,212.0
37.72645000,-119.554290,1341.0,1.2679038236318885,214.0
37.72639000,-119.554030,1340.0,1.2827049262383108,215.0
