Latitude,Longitude,Elevation,Distance,Elevation Gain
40.40834000,-79.0057900,403.0,0.0,0.0
40.40830000,-79.0054500,407.0,0.01809988824511019,4.0
40.40839000,-79.0051400,408.0,0.035554464471211494,5.0
40.40845000,-79.0047000,409.0,0.05907142263856703,6.0
40.40846000,-79.0042700,411.0,0.08170453194601174,8.0
40.40853000,-79.0039500,414.0,0.09922087294613532,11.0
40.40861000,-79.0038100,415.0,0.1084297308131368,12.0
40.40865000,-79.0036200,417.0,0.1188007490677009,14.0
40.40867000,-79.0032200,418.0,0.13989024873576503,15.0
40.40865000,-79.0030200,419.0,0.15050269027286448,16.0
40.40865000,-79.0028300,420.0,0.16049867646017962,17.0
40.40868000,-79.0024100,424.0,0.18269207086724176,21.0
40.40868000,-79.0022900,426.0,0.18900532248682406,23.0
40.40871000,-79.0021500,428.0,0.19665688958709507,25.0
40.40873000,-79.0019300,429.0,0.2083133767159495,26.0
40.40877000,-79.0017600,431.0,0.21767442002109513,28.0
40.40882000,-79.0014300,433.0,0.23537620964894268,30.0
40.40887000,-79.0013000,434.0,0.24303853823921787,31.0
40.40890000,-79.0012300,435.0,0.24726451947699374,32.0
40.40898000,-79.0010600,438.0,0.257778478831423,35.0
40.40903000,-79.0008700,440.0,0.2683545558500229,37.0
40.40902000,-79.0006200,441.0,0.28152523162444776,38.0
40.40896000,-79.0003300,442.0,0.29733537569810636,39.0
40.40890000,-79.0000600,442.0,0.31213271662607267,39.0
40.40888000,-78.9996900,442.0,0.33164750238747914,39.0
40.40886000,-78.9994000,442.0,0.34696693595920536,39.0
40.40883000,-78.9991400,444.0,0.3608017738406605,41.0
40.40878000,-78.9990400,446.0,0.3670956748705822,43.0
40.40878000,-78.9987900,451.0,0.3802482628687717,48.0
40.40872000,-78.9986000,454.0,0.3910697895083591,51.0
40.40862000,-78.9983300,456.0,0.4068658567128736,53.0
40.40855000,-78.9980100,456.0,0.42438217607500434,53.0
40.40847000,-78.9977000,459.0,0.4416026672941973,56.0
40.40837000,-78.9974100,463.0,0.4583513233638156,60.0
40.40828000,-78.9971400,464.0,0.4738576904784124,61.0
40.40819000,-78.9969000,464.0,0.48793246163462684,61.0
40.40810000,-78.9966600,465.0,0.5020072479376436,62.0
40.40799000,-78.9964500,466.0,0.5154172760792676,63.0
40.40792000,-78.9962500,468.0,0.5269978084395103,65.0
40.40784000,-78.9960900,469.0,0.5370681467940603,66.0
40.40780000,-78.9958500,471.0,0.5499937368727068,68.0
40.40771000,-78.9957300,470.0,0.5588552679121888,69.0
40.40770000,-78.9956400,470.0,0.5636404202602511,69.0
40.40763000,-78.9955100,470.0,0.5720171887473957,69.0
40.40751000,-78.9953800,470.0,0.5827653195581821,69.0
40.40736000,-78.9952900,469.0,0.5941597457570322,70.0
40.40730000,-78.9952100,470.0,0.6000674520512429,71.0
40.40721000,-78.9950700,472.0,0.6097069952116537,73.0
40.40708000,-78.9948500,474.0,0.624357903376725,75.0
40.40696000,-78.9946700,474.0,0.63694468159512,75.0
40.40675000,-78.9944900,474.0,0.6542713053772191,75.0
40.40643000,-78.9943500,474.0,0.6775758001986494,75.0
40.40626000,-78.9942000,475.0,0.6917266470921425,76.0
40.40618000,-78.9940700,476.0,0.7005205705931464,77.0
40.40604000,-78.9939400,478.0,0.7123674504222636,79.0
40.40586000,-78.9938200,482.0,0.7263150072860008,83.0
40.40566000,-78.9937500,486.0,0.7406160278012058,87.0
40.40550000,-78.9936500,488.0,0.7528590931737376,89.0
40.40534000,-78.9935800,490.0,0.7645113608186462,91.0
40.40521000,-78.9935000,492.0,0.7744307752398406,93.0
40.40509000,-78.9934600,492.0,0.7829848982150995,93.0
40.40499000,-78.9933700,493.0,0.7913611113929306,94.0
40.40495000,-78.9932200,495.0,0.7997230416117129,96.0
40.40495000,-78.9930600,497.0,0.8081411769449992,98.0
40.40493000,-78.9928300,501.0,0.8203208929791695,102.0
40.40490000,-78.9927200,503.0,0.82646835750824,104.0
40.40483000,-78.9925600,505.0,0.8361769738584907,106.0
40.40470000,-78.9923100,508.0,0.8521046200725375,109.0
40.40457000,-78.9920700,513.0,0.8676006341046124,114.0
40.40446000,-78.9919100,516.0,0.8789421490016258,117.0
40.40441000,-78.9918500,518.0,0.8836219206665803,119.0
40.40438000,-78.9915900,523.0,0.8974576527415623,124.0
40.40432000,-78.9914400,526.0,0.9063722923794223,127.0
40.40427000,-78.9912400,529.0,0.9174476452278282,130.0
40.40422000,-78.9910100,531.0,0.9300323053708042,132.0
40.40418000,-78.9908000,533.0,0.9414216416241957,134.0
40.40417000,-78.9905800,534.0,0.9530173140637785,135.0
40.40414000,-78.9903600,534.0,0.9647765151056148,135.0
40.40410000,-78.9901500,535.0,0.9761658640972051,136.0
40.40406000,-78.9900100,536.0,0.9840332423430317,137.0
40.40409000,-78.9898700,534.0,0.9916852961261869,139.0
40.40402000,-78.9898100,536.0,0.9974609091616752,141.0
40.40391000,-78.9897300,538.0,1.006148878479266,143.0
40.40376000,-78.9897000,541.0,1.0166323847905423,146.0
40.40343000,-78.9896800,546.0,1.0394574518397537,151.0
40.40317000,-78.9896000,551.0,1.0579082494059422,156.0
40.40311000,-78.9894400,554.0,1.0672920018281244,159.0
40.40282000,-78.9893000,560.0,1.0886401440661504,165.0
40.40262000,-78.9891100,563.0,1.105695725481055,168.0
40.40236000,-78.9889400,567.0,1.1257636253048497,172.0
40.40206000,-78.9885400,575.0,1.1553032972921777,180.0
40.40182000,-78.9882600,581.0,1.1774848079254185,186.0
