Latitude,Longitude,Elevation,Distance,Elevation Gain
31.33194000,-110.280760,1706.0,0.0,0.0
31.33345000,-110.282850,1796.0,0.16155189521687713,90.0
31.33348000,-110.282840,1797.0,0.163707073362769,91.0
31.33354000,-110.282840,1799.0,0.16785267294366357,93.0
31.33359000,-110.282810,1800.0,0.17173459998006013,94.0
31.33365000,-110.282730,1801.0,0.17801765099136926,95.0
31.33367000,-110.282700,1802.0,0.18026357773105914,96.0
31.33369000,-110.282660,1802.0,0.18299894452986992,96.0
31.33372000,-110.282620,1803.0,0.1861404684339988,97.0
31.33375000,-110.282580,1803.0,0.18928199177202987,97.0
31.33377000,-110.282550,1804.0,0.19152791702867647,98.0
31.33382000,-110.282500,1806.0,0.19607126436306366,100.0
31.33385000,-110.282460,1807.0,0.19921278581636165,101.0
31.33387000,-110.282440,1808.0,0.20103012422085983,102.0
31.33389000,-110.282420,1809.0,0.2028474624618979,103.0
31.33392000,-110.282400,1810.0,0.20523276357854334,104.0
31.33397000,-110.282370,1812.0,0.2091146873544262,106.0
31.33403000,-110.282340,1814.0,0.21362252553437638,108.0
31.33411000,-110.282270,1816.0,0.22052318214708297,110.0
31.33413000,-110.282230,1816.0,0.22325853942086954,110.0
31.33417000,-110.282170,1815.0,0.22775037836686537,111.0
31.33420000,-110.282150,1815.0,0.23013567774535762,111.0
31.33423000,-110.282090,1813.0,0.2342387105716929,113.0
31.33426000,-110.282070,1813.0,0.23662400957781138,113.0
31.33427000,-110.282020,1812.0,0.2396546180050543,114.0
31.33429000,-110.281980,1810.0,0.24238997181516875,116.0
31.33431000,-110.281940,1809.0,0.24512532519232316,117.0
31.33433000,-110.281890,1808.0,0.24838365967272039,118.0
31.33434000,-110.281850,1807.0,0.25084333193322644,119.0
31.33436000,-110.281780,1805.0,0.2551994349686379,121.0
31.33441000,-110.281680,1803.0,0.2620378138116788,123.0
31.33443000,-110.281620,1804.0,0.2658388504951332,124.0
31.33446000,-110.281560,1805.0,0.2699418758527763,125.0
31.33448000,-110.281530,1806.0,0.27218779057955955,126.0
31.33451000,-110.281510,1807.0,0.27457308803474395,127.0
31.33454000,-110.281480,1808.0,0.27729908751548055,128.0
31.33457000,-110.281450,1809.0,0.2800250866296519,129.0
31.33463000,-110.281400,1811.0,0.28511361613836445,131.0
31.33466000,-110.281360,1811.0,0.2882551223236839,131.0
31.33468000,-110.281330,1811.0,0.29050103408497885,131.0
31.33470000,-110.281310,1812.0,0.2923183657280671,132.0
31.33471000,-110.281290,1811.0,0.2936860380332617,133.0
31.33474000,-110.281260,1812.0,0.29641203507022534,134.0
31.33477000,-110.281230,1813.0,0.29913803174116677,135.0
31.33479000,-110.281190,1813.0,0.30187337472733705,135.0
31.33482000,-110.281150,1814.0,0.3050148778967563,136.0
31.33484000,-110.281130,1814.0,0.30683220839922704,136.0
31.33489000,-110.281050,1813.0,0.31268241042305456,137.0
31.33492000,-110.281010,1813.0,0.3158239117075303,137.0
31.33494000,-110.280980,1813.0,0.3180698196121481,137.0
31.33498000,-110.280950,1814.0,0.3213520087617693,138.0
31.33501000,-110.280940,1815.0,0.3235071842800665,139.0
31.33503000,-110.280910,1814.0,0.32575309084990367,140.0
31.33506000,-110.280880,1815.0,0.32847908397735237,141.0
31.33509000,-110.280870,1816.0,0.3306342593585053,142.0
31.33512000,-110.280840,1817.0,0.33336025175227,143.0
31.33515000,-110.280800,1816.0,0.3365017487013585,144.0
31.33518000,-110.280770,1816.0,0.3392277403621695,144.0
31.33521000,-110.280740,1816.0,0.34195373165676807,144.0
31.33523000,-110.280720,1816.0,0.3437710589823053,144.0
31.33526000,-110.280670,1815.0,0.347377097846449,145.0
31.33532000,-110.280620,1814.0,0.3524656148087164,146.0
31.33536000,-110.280590,1813.0,0.355747800101949,147.0
31.33544000,-110.280540,1813.0,0.3620135698238731,147.0
31.33551000,-110.280490,1813.0,0.3676791699432753,147.0
31.33557000,-110.280430,1813.0,0.37313114410095644,147.0
31.33562000,-110.280420,1814.0,0.37663585485447953,148.0
31.33569000,-110.280430,1817.0,0.38150825955998047,151.0
31.33575000,-110.280430,1820.0,0.3856538591411205,154.0
31.33581000,-110.280430,1822.0,0.38979945872201505,156.0
31.33588000,-110.280430,1823.0,0.39463599156663753,157.0
31.33596000,-110.280440,1824.0,0.40019487250372965,158.0
31.33601000,-110.280440,1824.0,0.40364953882138727,158.0
31.33606000,-110.280450,1825.0,0.40715424911040393,159.0
31.33612000,-110.280480,1827.0,0.4116620718473393,161.0
31.33618000,-110.280490,1831.0,0.4158494660106762,165.0
31.33621000,-110.280480,1833.0,0.4180046394684831,167.0
31.33626000,-110.280460,1834.0,0.4216553671797894,168.0
31.33634000,-110.280460,1839.0,0.4271828332878943,173.0
31.33639000,-110.280460,1841.0,0.4306374996055519,175.0
31.33644000,-110.280470,1845.0,0.4341422094931377,179.0
31.33645000,-110.280490,1846.0,0.43550986296394295,180.0
31.33646000,-110.280500,1848.0,0.4364185215967472,182.0
31.33650000,-110.280500,1849.0,0.4391822546509224,183.0
31.33653000,-110.280490,1849.0,0.44133742755895833,183.0
31.33657000,-110.280470,1850.0,0.44434264045093363,184.0
31.33660000,-110.280460,1850.0,0.4464978132387648,184.0
31.33665000,-110.280440,1851.0,0.45014853936882726,185.0
31.33671000,-110.280440,1852.0,0.4542941389499673,186.0
31.33676000,-110.280430,1851.0,0.45779884850000596,187.0
31.33680000,-110.280420,1851.0,0.4606248863134595,187.0
31.33686000,-110.280400,1850.0,0.46493523104786405,188.0
